latitud,longitud,property_surface_total,property_surface_covered
-34.5994947,-58.3783782,46.0,46.0
-34.5741008,-58.4805662,61.0,56.0
-34.6023594,-58.4364885,104.0,96.0
-34.5885769,-58.4135242,136.0,126.0
-34.615438883,-58.4175024812,37.0,32.0
-34.6189529981,-58.4453341167,74.0,70.0
-34.6333592,-58.4561098,99.0,91.0
-34.6077800593,-58.5214233398,189.0,90.0
-34.611415,-58.403192,94.0,79.0
-34.576275,-58.438921,52.0,50.0
-34.584358,-58.4212997,41.0,41.0
-34.575649,-58.4730979,272.0,109.0
-34.6086905202,-58.3839157428,18.0,18.0
-34.5428793,-58.4809235,48.0,36.0
-34.5554326,-58.4583837,55.0,50.0
-34.6062889,-58.4033797,100.0,77.0
-34.5815579,-58.4650758,49.0,46.0
-34.5901007843,-58.5105166883,46.0,44.0
-34.6220113,-58.4454338,85.0,78.0
-34.6114870037,-58.4909104926,74.0,62.0
-34.5563087,-58.449196,57.0,54.0
-34.6164737,-58.4774277,51.0,43.0
-34.5964343,-58.4222046,47.0,42.0
-34.5652908,-58.4509123,63.0,57.0
-34.5507188,-58.4563768,68.0,48.0
-34.5970729,-58.4082643,43.0,39.0
-34.5455243,-58.4627095,86.0,56.0
-34.606266,-58.4147871,41.0,31.0
-34.6291503,-58.3897087,27.0,25.0
-34.573855,-58.42234154,68.0,61.0
-34.5919776,-58.4050384,127.0,109.0
-34.5816829,-58.4037382,196.0,196.0
-34.6094983,-58.5179684,72.0,72.0
-34.6166917,-58.443128,88.0,64.0
-34.5690769,-58.4875972,41.0,37.0
-34.5757788,-58.4072745,213.0,193.0
-34.5810845,-58.4210584,86.0,70.0
-34.5950159,-58.4039267,117.0,98.0
-34.6266576569,-58.4872398834,320.0,190.0
-34.55858,-58.455207,112.0,89.0
-34.5967649,-58.4522542,36.0,36.0
-34.5796455,-58.431355,45.0,42.0
-34.626559,-58.432153,76.0,47.0
-34.6238108,-58.4510062,41.0,38.0
-34.6120706,-58.4792598,59.0,54.0
-34.624001,-58.4951395,201.0,111.0
-34.620989,-58.374438,34.0,33.0
-34.6208601,-58.3819542,60.0,60.0
-34.6208916,-58.460502,79.0,71.0
-34.60098768,-58.4468257427,101.0,83.0
-34.592423,-58.4029714,82.0,73.0
-34.5925497,-58.4549177,134.0,120.0
-34.6257716,-58.4351168,65.0,57.0
-34.625392,-58.415631,77.0,67.0
-34.573855,-58.42234154,67.0,67.0
-34.5908484,-58.4077464,55.0,47.0
-34.618684,-58.445452,74.0,69.0
-34.5995979,-58.4939245,91.0,71.0
-34.5781107,-58.4325058,36.0,32.0
-34.5427683,-58.4685296,73.0,42.0
-34.563494,-58.441515,54.0,54.0
-34.6467662465,-58.3612847328,73.0,70.0
-34.6056206681,-58.4016872973,189.0,139.0
-34.5776471,-58.4060644,165.0,165.0
-34.5928971,-58.4096531,35.0,33.0
-34.6125756,-58.3914379,41.0,37.0
-34.5944939591,-58.4146674921,40.0,34.0
-34.6139157,-58.3874047,33.0,31.0
-34.6018845,-58.3737206,350.0,340.0
-34.6064996,-58.4356338,60.0,47.0
-34.60126,-58.5050011,53.0,45.0
-34.5897343,-58.4146736,40.0,40.0
-34.6046754,-58.3642038,208.0,182.0
-34.6140992,-58.393836,28.0,28.0
-34.6118336,-58.3797272,153.0,153.0
-34.578274,-58.435613,42.0,36.0
-34.5882993,-58.3885635,225.0,225.0
-34.5842207,-58.4131173,45.0,43.0
-34.5551824,-58.459009,82.0,71.0
-34.5457204,-58.475915,111.0,82.0
-34.5932843,-58.4278713,48.0,42.0
-34.6061885,-58.4580073,76.0,66.0
-34.6270328,-58.4390841,60.0,60.0
-34.55476263,-58.45024143,41.0,37.0
-34.6136325,-58.4308788,156.0,81.0
-34.6054498,-58.3782632,74.0,64.0
-34.6046665,-58.4057765,83.0,74.0
-34.560917,-58.4727759,60.0,45.0
-34.583031,-58.469075,27.0,27.0
-34.6135081,-58.4395445,129.0,80.0
-34.6231217,-58.4332674,76.0,60.0
-34.5934403,-58.4421862,50.0,45.0
-34.6192015,-58.3901512,22.0,22.0
-34.59981,-58.4280521,30.0,30.0
-34.5787895,-58.4322752,41.0,41.0
-34.615167,-58.475734,62.0,58.0
-34.5507593,-58.4684478,82.0,79.0
-34.5862414,-58.4418605,69.0,58.0
-34.6289832,-58.3857631,30.0,30.0
-34.5903209354,-58.4088419693,124.0,123.0
-34.5969263,-58.3962987,132.0,126.0
-34.6335751,-58.4606118,64.0,50.0
-34.5809643,-58.425843,51.0,51.0
-34.5891048,-58.5084364,40.0,35.0
-34.6370577,-58.4792972,117.0,78.0
-34.5854618,-58.4415222,151.0,125.0
-34.6161303906,-58.4590374165,78.0,67.0
-34.5638328,-58.4511806,89.0,84.0
-34.6342459,-58.4626752,52.0,45.0
-34.6145759,-58.4770203,175.0,110.0
-34.6135379056,-58.4814872422,75.0,72.0
-34.5657083,-58.4908904,65.0,54.0
-34.6253121,-58.376797,51.0,47.0
-34.5780155,-58.438995,60.0,51.0
-34.617751,-58.5287752,108.0,83.0
-34.5890428,-58.4140117,219.0,219.0
-34.5962822,-58.4285271,32.0,25.0
-34.58424,-58.465394,53.0,45.0
-34.5977663,-58.3897516,48.0,43.0
-34.6237933,-58.4022563,54.0,54.0
-34.5690241,-58.4876427,60.0,54.0
-34.562958,-58.4461826,171.0,171.0
-34.5840236,-58.4254303,28.0,28.0
-34.6127126,-58.3777593,29.0,29.0
-34.605795,-58.363145,100.0,95.0
-34.6090822,-58.3871615,40.0,38.0
-34.5804614,-58.425498,46.0,41.0
-34.6342134,-58.4106029,177.0,152.0
-34.6160442,-58.4586209,68.0,64.0
-34.5957447,-58.4097622,42.0,42.0
-34.605684,-58.390788,48.0,48.0
-34.5902417,-58.4239947,77.0,66.0
-34.5653531,-58.4403441,198.0,170.0
-34.6047669,-58.4171276,40.0,35.0
-34.6201165,-58.4311107,47.0,40.0
-34.5899198859,-58.4027567275,45.0,37.0
-34.57723236,-58.48944473,65.0,57.0
-34.5962332,-58.4242969,74.0,57.0
-34.553358,-58.455892,161.0,115.0
-34.58639,-58.41332,30.0,30.0
-34.573855,-58.42234154,81.0,68.0
-34.614384,-58.519939,300.0,75.0
-34.5824394,-58.4328746,55.0,50.0
-34.6030485,-58.4130662,40.0,40.0
-34.638752,-58.50386,42.0,41.0
-34.5852061,-58.4417507,48.0,41.0
-34.6100596,-58.3613538,253.0,205.0
-34.6308461756,-58.404791154,438.0,234.0
-34.6061446,-58.3891775,137.0,106.0
-34.5909873,-58.4254718,43.0,37.0
-34.5935148,-58.4254215,43.0,43.0
-34.5943136,-58.3957555,90.0,90.0
-34.5598733,-58.4492538,103.0,100.0
-34.5610684,-58.459543,263.0,201.0
-34.6153385957,-58.4755468369,88.0,80.0
-34.567696,-58.4950503,130.0,83.0
-34.5749200149,-58.4717031125,44.0,37.0
-34.6041148,-58.4561499,60.0,59.0
-34.611864,-58.4501772,60.0,54.0
-34.6251795,-58.3935714,28.0,28.0
-34.5665368,-58.4341118,206.0,206.0
-34.6044871,-58.4943389,78.0,48.0
-34.5856762,-58.4234852,54.0,46.0
-34.6216603942,-58.3817338943,211.0,211.0
-34.6853451,-58.4610555,54.0,50.0
-34.6194465,-58.464043,32.0,31.0
-34.580598,-58.424847,65.0,53.0
-34.6596399049,-58.4812009335,39.0,38.0
-34.5648556,-58.4405874,40.0,40.0
-34.563816,-58.4512117,139.0,93.0
-34.6227875,-58.3698125,43.0,40.0
-34.5795203,-58.4062237,417.0,417.0
-34.5577611355,-58.4518575143,49.0,43.0
-34.6260485,-58.4636464,103.0,39.0
-34.5606129,-58.4640169,42.0,38.0
-34.6045384,-58.4249555,33.0,29.0
-34.5621037,-58.4683406,82.0,75.0
-34.6034415,-58.3984701,33.0,31.0
-34.652032,-58.516519,100.0,87.0
-34.6262252,-58.4680622,45.0,45.0
-34.597514,-58.4321003,50.0,46.0
-34.6054815,-58.4313038,41.0,37.0
-34.5880644,-58.4118712,58.0,58.0
-34.614325,-58.4622933,64.0,55.0
-34.6147631,-58.4292965,53.0,53.0
-34.5695549,-58.4392197,177.0,160.0
-34.5418572,-58.4680695,220.0,220.0
-34.5880129,-58.5066444,47.0,40.0
-34.6003169,-58.4056258,55.0,51.0
-34.5639326,-58.4651224,56.0,46.0
-34.6221504,-58.3834318,26.0,26.0
-34.6120807,-58.4515505,63.0,56.0
-34.589174,-58.5117562,50.0,44.0
-34.6092123,-58.5077671,45.0,42.0
-34.5672732,-58.4320439,200.0,164.0
-34.5922702,-58.3964078,91.0,84.0
-34.5975509,-58.4880713,22.0,22.0
-34.6233749,-58.3712291,55.0,39.0
-34.5787478,-58.4354229,54.0,38.0
-34.5949394,-58.4417772,35.0,32.0
-34.611826,-58.516024,48.0,44.0
-34.5473831,-58.456584,75.0,75.0
-34.6454878,-58.373109,43.0,40.0
-34.58839659,-58.37599361,50.0,50.0
-34.6207539,-58.3756963,82.0,38.0
-34.575983,-58.4760344,121.0,113.0
-34.5444664,-58.4710322,33.0,29.0
-34.6001027,-58.4307789,38.0,38.0
-34.5386479,-58.4663204,57.0,50.0
-34.5882398,-58.4501652,47.0,43.0
-34.6135379056,-58.4814872422,75.0,72.0
-34.588687,-58.4139143,30.0,29.0
-34.591637,-58.3938254,383.0,383.0
-34.5869033,-58.4519303,42.0,32.0
-34.5927998,-58.4435355,66.0,38.0
-34.5930254,-58.4432016,123.0,60.0
-34.6120335,-58.4231765,40.0,34.0
-34.6067384,-58.3894258,137.0,114.0
-34.6062516735,-58.419851146,56.0,54.0
-34.5623069882,-58.4690102067,64.0,56.0
-34.5522422,-58.4672651,51.0,46.0
-34.5629292,-58.4436931,58.0,46.0
-34.6074854,-58.4521284,40.0,40.0
-34.60138,-58.4045166,43.0,43.0
-34.616892602,-58.4429311752,47.0,39.0
-34.5636509,-58.438679,69.0,58.0
-34.573855,-58.42234154,105.0,100.0
-34.6035977,-58.376752,61.0,52.0
-34.6449305,-58.4070468,132.0,54.0
-34.5930821,-58.3773013,40.0,40.0
-34.6191731,-58.4043974,68.0,65.0
-34.5822138,-58.4062668,108.0,91.0
-34.555748,-58.483217,168.0,85.0
-34.6255179,-58.4156427,35.0,35.0
-34.602223,-58.442157,125.0,104.0
-34.5957626,-58.3732067,127.0,123.0
-34.6299972,-58.4157324,215.0,135.0
-34.591525,-58.406779,169.0,158.0
-34.6445714,-58.4755378,55.0,40.0
-34.576763,-58.4418831,61.0,61.0
-34.6281177,-58.4494927,39.0,36.0
-34.6118874,-58.4794533,56.0,50.0
-34.6030631,-58.4581407,54.0,47.0
-34.58577819,-58.39492934,141.0,129.0
-34.5773582,-58.407118,70.0,67.0
-34.5898708,-58.5179137,52.0,40.0
-34.5988945,-58.3880939,65.0,57.0
-34.6019358,-58.4328867,42.0,42.0
-34.5684251,-58.4448058,83.0,82.0
-34.6227868,-58.4311499,25.0,25.0
-34.60922726,-58.42174452,47.0,44.0
-34.5926034,-58.4116906,41.0,35.0
-34.6323124,-58.4551731,110.0,91.0
-34.5801706,-58.4253193,23.0,24.0
-34.6120842,-58.4842514,42.0,39.0
-34.605975987,-58.4207077697,70.0,67.0
-34.5939404,-58.4126665,35.0,35.0
-34.5749274,-58.4578259,55.0,55.0
-34.6090994,-58.40306169,72.0,36.0
-34.5632208,-58.4925477,34.0,30.0
-34.5788543478,-58.4401990784,137.0,58.0
-34.5688954,-58.4318265,35.0,31.0
-34.555418,-58.460816,119.0,107.0
-34.61016846,-58.51470566,105.0,71.0
-34.5982142,-58.4855365,37.0,32.0
-34.5921554,-58.3992362,120.0,110.0
-34.5817311,-58.4140848,308.0,262.0
-34.5705778,-58.459029,238.0,238.0
-34.6031426,-58.418787,39.0,33.0
-34.5888239,-58.4203075,50.0,45.0
-34.6512195,-58.5042913,56.0,54.0
-34.5585642,-58.4460404,113.0,113.0
-34.5616081,-58.4673182,76.0,70.0
-34.6280823,-58.4789424,95.0,87.0
-34.6287299,-58.4003766,150.0,100.0
-34.6097487,-58.4413022,105.0,95.0
-34.580008,-58.4095192,71.0,60.0
-34.613074,-58.5283878,140.0,120.0
-34.6203276,-58.4639793,52.0,44.0
-34.626174,-58.454497,62.0,58.0
-34.5445999,-58.4778197,110.0,85.0
-34.6223165,-58.5127723,85.0,45.0
-34.6126143,-58.3680705,33.0,33.0
-34.5921155,-58.3994595,112.0,107.0
-34.6237933,-58.4022563,166.0,116.0
-34.6042693,-58.4250063,53.0,30.0
-34.5476154,-58.4717608,115.0,97.0
-34.6258365,-58.4378502,37.0,34.0
-34.6118875,-58.5195993,64.0,43.0
-34.602268,-58.3958762,35.0,31.0
-34.627867,-58.4936178,28.0,21.0
-34.6044798,-58.4926129,38.0,35.0
-34.5750481,-58.4207433,50.0,46.0
-34.5598892285,-58.4688949585,146.0,113.0
-34.6296600128,-58.471077905,82.0,70.0
-34.5557361,-58.4413745,490.0,450.0
-34.6190098,-58.4104726,100.0,100.0
-34.582386401,-58.4319733778,78.0,73.0
-34.607472,-58.4402784,109.0,100.0
-34.5874149,-58.4388768,36.0,32.0
-34.6151355,-58.4296575,59.0,38.0
-34.5814225,-58.4993399,37.0,34.0
-34.5862146,-58.4024936,44.0,41.0
-34.5619568,-58.4436653,185.0,168.0
-34.6236829,-58.5067468,48.0,41.0
-34.599504,-58.4322852,62.0,50.0
-34.552299,-58.453798,64.0,60.0
-34.626053,-58.372528,108.0,62.0
-34.6111275,-58.5013232,50.0,44.0
-34.6184459,-58.4402861,38.0,38.0
-34.5954468,-58.413781,30.0,25.0
-34.6366985,-58.4270781,84.0,51.0
-34.6277605,-58.3912717,41.0,39.0
-34.5925767,-58.398797,32.0,27.0
-34.6197991,-58.4370807,54.0,54.0
-34.5882781,-58.4389439,95.0,95.0
-34.5571147,-58.4638551,42.0,37.0
-34.5712493,-58.4498947,68.0,62.0
-34.5517289,-58.4714718,73.0,64.0
-34.5980686,-58.4978701,159.0,129.0
-34.5825,-58.4697,39.0,34.0
-34.6448333,-58.3733677,89.0,79.0
-34.5773214,-58.4124416,178.0,153.0
-34.6251741,-58.3680309,39.0,34.0
-34.6028863,-58.3985665,45.0,39.0
-34.5814108,-58.4088481,71.0,65.0
-34.6244601,-58.4463125,38.0,38.0
-34.5823067,-58.456231,125.0,125.0
-34.5809246,-58.4425599,71.0,58.0
-34.5562266386,-58.4610926455,55.0,52.0
-34.5438758893,-58.4719204903,62.0,55.0
-34.6277605,-58.3912717,64.0,55.0
-34.6282497085,-58.4520396392,123.0,103.0
-34.6319691,-58.4364393,134.0,90.0
-34.5872686,-58.4025792,62.0,54.0
-34.6305168,-58.3771427,96.0,89.0
-34.6044281,-58.4347943,84.0,75.0
-34.6173272454,-58.5138881436,65.0,55.0
-34.607634,-58.4313914,57.0,51.0
-34.6022826,-58.4665953,66.0,46.0
-34.5887429,-58.4207631,54.0,49.0
-34.5740991,-58.4682752,616.0,460.0
-34.6005558,-58.4853796,98.0,94.0
-34.6143082659,-58.4764041241,57.0,52.0
-34.5905033,-58.4088623,78.0,67.0
-34.6439047,-58.5064293,123.0,51.0
-34.5910702,-58.4372762,135.0,120.0
-34.5794963,-58.4309252,86.0,83.0
-34.5813424,-58.4763485,146.0,73.0
-34.5779940264,-58.3982945518,179.0,160.0
-34.591096,-58.422354,35.0,35.0
-34.5979947,-58.4172104,91.0,85.0
-34.5870821898,-58.4077260863,103.0,97.0
-34.6290392,-58.4231249,54.0,54.0
-34.5828205552,-58.4018775053,166.0,155.0
-34.613451,-58.435819,48.0,44.0
-34.6137658,-58.3925178,252.0,252.0
-34.5997912,-58.4066582,42.0,31.0
-34.5817924,-58.4025506,406.0,350.0
-34.5867785517,-58.3979558945,236.0,226.0
-34.5588552,-58.452458,160.0,146.0
-34.573855,-58.42234154,97.0,97.0
-34.5666538,-58.4721484,48.0,48.0
-34.642981,-58.504152,72.0,65.0
-34.5543272,-58.4386497,147.0,131.0
-34.6037277,-58.4196482,95.0,75.0
-34.600221,-58.392205,40.0,35.0
-34.6429823,-58.5270605,45.0,42.0
-34.5783067,-58.4027713,95.0,90.0
-34.5971942,-58.3969106,100.0,95.0
-34.5864508913,-58.3877161545,152.0,85.0
-34.608541,-58.4005559,22.0,22.0
-34.5787346,-58.4740778,95.0,53.0
-34.5496233,-58.470634,25.0,21.0
-34.5761112588,-58.4201512945,48.0,46.0
-34.6131097,-58.4416088,45.0,45.0
-34.5640128,-58.4405371,85.0,77.0
-34.617219,-58.38601,61.0,54.0
-34.5956105,-58.4035063,66.0,58.0
-34.5830421,-58.4000163,253.0,237.0
-34.589465,-58.4185758,30.0,30.0
-34.6449381,-58.4528936,87.0,78.0
-34.5788889,-58.4238889,75.0,69.0
-34.57154052,-58.4878555,42.0,42.0
-34.5856209,-58.4401226,44.0,37.0
-34.5873825,-58.3972762,220.0,220.0
-34.6172731578,-58.4345443852,172.0,142.0
-34.6210003,-58.446765,60.0,40.0
-34.6231217,-58.4332674,76.0,59.0
-34.6098262,-58.4289656,73.0,67.0
-34.6044155829,-58.4145748615,67.0,61.0
-34.5987201,-58.4050526,48.0,45.0
-34.6425273,-58.4683306,165.0,148.0
-34.5553624,-58.4930222,36.0,29.0
-34.6035316,-58.5077639,53.0,53.0
-34.6125955256,-58.4988391165,57.0,51.0
-34.6000996,-58.4124243,21.0,21.0
-34.6381160022,-58.4585094452,47.0,41.0
-34.6131704,-58.4726714,41.0,41.0
-34.5953494,-58.3980576,166.0,146.0
-34.5986307,-58.4212724,88.0,67.0
-34.6040447,-58.4289468,32.0,28.0
-34.5509374,-58.4576629,91.0,85.0
-34.5820981,-58.4488594,44.0,28.0
-34.6182945,-58.4552837,64.0,64.0
-34.5793158,-58.4292286,68.0,64.0
-34.5905411971,-58.394651413,33.0,33.0
-34.5668311,-58.4415845,92.0,84.0
-34.563189,-58.4645758,77.0,65.0
-34.641731,-58.4617732,128.0,110.0
-34.5826105,-58.4697235,39.0,34.0
-34.6200164,-58.3890823,51.0,47.0
-34.57367,-58.489034,62.0,62.0
-34.5785633,-58.4352808,56.0,46.0
-34.5745835,-58.423848,35.0,35.0
-34.5814993,-58.4238469,30.0,30.0
-34.6119804,-58.4687187,42.0,40.0
-34.6448138,-58.3733713,56.0,50.0
-34.622696,-58.447536,98.0,98.0
-34.6183924,-58.3744392,35.0,34.0
-34.5447984,-58.4624959,55.0,47.0
-34.6209948,-58.4369915,46.0,35.0
-34.58577819,-58.39492934,131.0,118.0
-34.6249241,-58.3791083,48.0,44.0
-34.590995,-58.4066051,31.0,31.0
-34.616128,-58.394715,164.0,143.0
-34.595691,-58.4034772,116.0,85.0
-34.5931178,-58.4087092,130.0,123.0
-34.630972,-58.4247625,83.0,71.0
-34.6387492,-58.4173137,58.0,52.0
-34.5879166,-58.3857515,62.0,53.0
-34.5507593,-58.4684478,45.0,40.0
-34.5998551,-58.3896003,30.0,26.0
-34.6254699,-58.3709287,100.0,100.0
-34.573606,-58.432669,63.0,60.0
-34.5838241,-58.4252208,49.0,49.0
-34.6336771,-58.4234441,31.0,31.0
-34.5493883,-58.4545088,39.0,34.0
-34.5816876,-58.4483041,79.0,67.0
-34.5934863,-58.4051071,142.0,128.0
-34.5913193,-58.3893255,42.0,36.0
-34.625236,-58.3789481,35.0,32.0
-34.548498,-58.472283,203.0,153.0
-34.6257412,-58.4513594,87.0,75.0
-34.6040494,-58.4283551,101.0,72.0
-34.6096202,-58.4194289,52.0,50.0
-34.6368285,-58.3765285,55.0,55.0
-34.603223,-58.396188,77.0,73.0
-34.6869381,-58.4593405,60.0,54.0
-34.5736539,-58.4730757,46.0,41.0
-34.552504141,-58.4656333923,36.0,34.0
-34.6184495,-58.5054223,40.0,40.0
-34.5546143,-58.4642629,124.0,117.0
-34.60098768,-58.4468257427,101.0,83.0
-34.6341834,-58.4042453,38.0,38.0
-34.6142161,-58.3788418,41.0,35.0
-34.5821671284,-58.4454988582,80.0,71.0
-34.5841818,-58.4727226,118.0,91.0
-34.5659307636,-58.4514927864,74.0,68.0
-34.6188273,-58.4457457,75.0,75.0
-34.589007046,-58.407859231,116.0,105.0
-34.5828,-58.4428,66.0,36.0
-34.5603444,-58.4720967,42.0,39.0
-34.617952,-58.359847,65.0,60.0
-34.573855,-58.42234154,166.0,143.0
-34.5913823842,-58.3794380828,201.0,201.0
-34.57154052,-58.4878555,100.0,67.0
-34.5792569615,-58.4326799312,64.0,45.0
-34.608604,-58.4896203,169.0,121.0
-34.6316583,-58.4172704,42.0,42.0
-34.5785573274,-58.4076466627,50.0,50.0
-34.6010509702,-58.4366226196,64.0,52.0
-34.5668217126,-58.4316212228,140.0,140.0
-34.6743962,-58.4766084,48.0,46.0
-34.5621037,-58.4683406,42.0,38.0
-34.6033074,-58.4174695,150.0,135.0
-34.5907169,-58.4019257,31.0,31.0
-34.5960517,-58.4277245,52.0,44.0
-34.617725,-58.3888854,34.0,34.0
-34.5561616,-58.4514252,58.0,55.0
-34.6211992,-58.3815953,42.0,39.0
-34.6015544236,-58.4179895259,38.0,34.0
-34.591693,-58.4424721,32.0,28.0
-34.5825491,-58.41735,231.0,199.0
-34.6165807,-58.4686953,42.0,38.0
-34.541616,-58.4733768,48.0,40.0
-34.5801854,-58.4365317,191.0,191.0
-34.5829495,-58.4509564,234.0,201.0
-34.6255861,-58.5140775,129.0,70.0
-34.5676837,-58.4466094,459.0,344.0
-34.5488671,-58.4550683,44.0,40.0
-34.6211758,-58.4739156,66.0,59.0
-34.5997207172,-58.481557846,55.0,30.0
-34.591546,-58.4010437,155.0,145.0
-34.6045182067,-58.3834754862,143.0,126.0
-34.566248,-58.4630061,34.0,34.0
-34.5775178,-58.4833172,71.0,67.0
-34.6147414,-58.4901265,318.0,318.0
-34.5835444,-58.4039932,185.0,169.0
-34.5895155408,-58.4347235815,122.0,80.0
-34.598163,-58.3864774,42.0,42.0
-34.6058766822,-58.4095712434,46.0,37.0
-34.5870715,-58.4268846,40.0,36.0
-34.5835699,-58.3956148,27.0,27.0
-34.5692113,-58.455199,60.0,54.0
-34.55476263,-58.45024143,127.0,118.0
-34.5665368,-58.4341118,250.0,240.0
-34.5504712,-58.4734217,44.0,41.0
-34.5771392,-58.4236975,56.0,50.0
-34.6328426,-58.4333778,270.0,232.0
-34.6113318,-58.3992685,39.0,39.0
-34.5959572,-58.3883064,30.0,30.0
-34.5899971,-58.4144542,115.0,106.0
-34.597486,-58.3898378,40.0,40.0
-34.573606,-58.432669,63.0,60.0
-34.5640356525,-58.4422445297,48.0,48.0
-34.6007862,-58.4963475,58.0,53.0
-34.5839697,-58.4463418,45.0,42.0
-34.6384639,-58.4753323,88.0,80.0
-34.5871863246,-58.4159304584,53.0,45.0
-34.5675266,-58.4635844,77.0,74.0
-34.5921167,-58.4084016,127.0,116.0
-34.6147327,-58.3886592,63.0,63.0
-34.590619,-58.4141335,22.0,22.0
-34.6110437,-58.4977,64.0,50.0
-34.543081,-58.461964,268.0,249.0
-34.6151769,-58.4873544,162.0,137.0
-34.6042078,-58.3794956,43.0,39.0
-34.5973888,-58.3974061,42.0,40.0
-34.5867538103,-58.4020346475,21.0,21.0
-34.56446,-58.465373,116.0,105.0
-34.6135379056,-58.4814872422,75.0,72.0
-34.579478,-58.4124964,138.0,111.0
-34.6070598,-58.3949243,29.0,24.0
-34.629817887,-58.4686440418,47.0,47.0
-34.5586051,-58.4580532,65.0,57.0
-34.5890096,-58.4204631,44.0,40.0
-34.6032554,-58.3851775,117.0,117.0
-34.6026288655,-58.4590803318,201.0,143.0
-34.5719569,-58.4833434,38.0,38.0
-34.631659,-58.467254,91.0,83.0
-34.6009615,-58.3761227,55.0,55.0
-34.6326037,-58.3762028,61.0,58.0
-34.5546007,-58.4591072,113.0,68.0
-34.5412501,-58.4729664,52.0,44.0
-34.6213406,-58.4562205,42.0,42.0
-34.6206562,-58.393071,41.0,41.0
-34.5471604456,-58.462965619,50.0,50.0
-34.6259761,-58.4491362,89.0,76.0
-34.56233,-58.467953,66.0,50.0
-34.6170098,-58.4519504,72.0,54.0
-34.5872435,-58.386495,302.0,198.0
-34.6001164,-58.493373,34.0,34.0
-34.5987724,-58.4116326,71.0,68.0
-34.589655,-58.4003091,110.0,100.0
-34.601051,-58.396232,98.0,95.0
-34.589199,-58.405973,49.0,44.0
-34.573855,-58.42234154,31.0,30.0
-34.6112965,-58.4086917,69.0,66.0
-34.61658,-58.436113,238.0,191.0
-34.5820981,-58.4488594,79.0,74.0
-34.6067447,-58.4180552,58.0,46.0
-34.6104972,-58.3602957,191.0,191.0
-34.6137562,-58.496313,36.0,32.0
-34.5545188,-58.4915986,89.0,70.0
-34.555185,-58.489146,46.0,43.0
-34.574352,-58.441805,70.0,65.0
-34.5962844412,-58.3841570693,175.0,150.0
-34.5661773,-58.437423,193.0,193.0
-34.5491485,-58.4708491,90.0,82.0
-34.5947627,-58.3901869,43.0,43.0
-34.568872,-58.4326963,300.0,300.0
-34.573855,-58.42234154,248.0,200.0
-34.6148838,-58.440188,187.0,187.0
-34.6057154,-58.3791376,50.0,45.0
-34.5516741,-58.4912123,38.0,31.0
-34.606513,-58.465804,64.0,56.0
-34.621638,-58.383043,25.0,25.0
-34.5742276,-58.4202147,140.0,131.0
-34.6313082,-58.4464686,42.0,36.0
-34.6307441637,-58.371564963,116.0,109.0
-34.6205792656,-58.4119257915,42.0,37.0
-34.646127,-58.4733289,130.0,110.0
-34.6303509,-58.4414268,42.0,38.0
-34.6836723,-58.4741955,39.0,37.0
-34.587805,-58.388887,335.0,335.0
-34.6305168,-58.3771427,83.0,78.0
-34.5804936,-58.4319324,90.0,90.0
-34.5897955,-58.4209307,54.0,49.0
-34.6248406,-58.4317986,98.0,45.0
-34.5665368,-58.4341118,65.0,57.0
-34.6083,-58.3712,90.0,85.0
-34.5893061,-58.4357829,150.0,130.0
-34.617622,-58.3778018,100.0,95.0
-34.624894,-58.5172331,80.0,66.0
-34.5902419,-58.4147706,75.0,66.0
-34.583688,-58.469951,43.0,38.0
-34.552582,-58.4594026,70.0,63.0
-34.6260137,-58.4751071,60.0,60.0
-34.6083,-58.3712,23.0,23.0
-34.5989756,-58.3867815423,98.0,90.0
-34.605682,-58.403694,84.0,84.0
-34.54732,-58.469723,47.0,40.0
-34.60366599,-58.38051517,50.0,43.0
-34.6030036,-58.3968339,78.0,78.0
-34.6290077,-58.4585126,38.0,30.0
-34.5786333,-58.4925694,70.0,49.0
-34.6158294,-58.4436104,47.0,40.0
-34.5743878,-58.4921512,85.0,73.0
-34.5563672,-58.4620347,40.0,38.0
-34.6165784,-58.4466909,70.0,40.0
-34.553906,-58.4520949,40.0,40.0
-34.6013495,-58.3783878,28.0,28.0
-34.6219174,-58.4420618,75.0,67.0
-34.6169822,-58.4651075,40.0,37.0
-34.5592504,-58.4652028,68.0,61.0
-34.6182804,-58.3919188,29.0,29.0
-34.5541954,-58.49505615,50.0,41.0
-34.5894151,-58.4218324,59.0,55.0
-34.6442238,-58.5164913,46.0,40.0
-34.5820212,-58.4136606,85.0,66.0
-34.6165036,-58.4089169,59.0,54.0
-34.5821734,-58.4823807,95.0,95.0
-34.5780655,-58.4265317,31.0,31.0
-34.6391868203,-58.4635666614,735.0,467.0
-34.6431634,-58.4948239,54.0,54.0
-34.614711,-58.4040622,58.0,34.0
-34.585103,-58.4929023,45.0,36.0
-34.5938449,-58.3971253,71.0,71.0
-34.5969011,-58.3827227,80.0,80.0
-34.5803336,-58.4552614,34.0,34.0
-34.5514396,-58.4541559,55.0,50.0
-34.58839659,-58.37599361,310.0,310.0
-34.5618179,-58.4677893,70.0,61.0
-34.6358082,-58.42253,127.0,72.0
-34.6133085,-58.4879553,91.0,69.0
-34.5733003,-58.4909326,79.0,76.0
-34.5606197,-58.466024,113.0,110.0
-34.5933309,-58.50196,46.0,46.0
